id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordedByID,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
102563,UCSB,IZC,,PreservedSpecimen,f6afe83a-8350-478d-ae64-509775d2a09b,UCSB-IZC00007644,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Enicospilus sp. RBoph002",4612,,Enicospilus,"sp. RBoph002",,,"Rachel Behm",2018,,,,,,"P. &. S. Russell",,,,2017-09-19,2017,9,19,262,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Rd",,0,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,rbehm,"2018-04-24 11:36:03",,1,urn:uuid:f6afe83a-8350-478d-ae64-509775d2a09b,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=102563
102564,UCSB,IZC,,PreservedSpecimen,46e293dd-bf12-40ad-bbf0-71a90a1eb43d,UCSB-IZC00007710,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Enicospilus sp. RBoph002",4612,,Enicospilus,"sp. RBoph002",,,"Rachel Behm",2018,,,,,,"P. &. S. Russell",,,,2017-08-20,2017,8,20,232,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Rd",,0,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,rbehm,"2018-04-24 11:04:44",,1,urn:uuid:46e293dd-bf12-40ad-bbf0-71a90a1eb43d,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=102564
102565,UCSB,IZC,,PreservedSpecimen,75f3a753-f6c9-4170-b1a1-24a1f264f88d,UCSB-IZC00007695,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Ophioninae,4568,,,,,,"Rachel Behm",2018,,,,,,"P. &. S. Russell",,,,2017-08-30,2017,8,30,242,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Rd",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,rbehm,"2018-04-13 20:56:06",,1,urn:uuid:75f3a753-f6c9-4170-b1a1-24a1f264f88d,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=102565
102566,UCSB,IZC,,PreservedSpecimen,94da2389-4de5-4eca-ab22-2f069a5c7fbd,UCSB-IZC00007535,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Enicospilus sp. RBoph002",4612,,Enicospilus,"sp. RBoph002",,,"Rachel Behm",2018,,,,,,"P. &. S. Russell",,,,2017-09-26,2017,9,26,269,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Rd",,0,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,rbehm,"2018-04-24 11:35:36",,1,urn:uuid:94da2389-4de5-4eca-ab22-2f069a5c7fbd,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=102566
102567,UCSB,IZC,,PreservedSpecimen,96591ff2-2d74-4cd7-bdbd-93aad1629a3a,UCSB-IZC00007571,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Enicospilus sp. RBoph002",4612,,Enicospilus,"sp. RBoph002",,,"Rachel Behm",2018,,,,,,"P. &. S. Russell",,,,2017-09-26,2017,9,26,269,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Rd",,0,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,rbehm,"2018-04-24 11:34:27",,1,urn:uuid:96591ff2-2d74-4cd7-bdbd-93aad1629a3a,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=102567
102568,UCSB,IZC,,PreservedSpecimen,817d3cd9-d587-4ed9-9ff5-6a3d17f55936,UCSB-IZC00007520,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Enicospilus sp. RBoph002",4612,,Enicospilus,"sp. RBoph002",,,"Rachel Behm",2018,,,,,,"P. &. S. Russell",,,,2017-09-26,2017,9,26,269,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Rd",,0,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,rbehm,"2018-04-24 11:13:37",,1,urn:uuid:817d3cd9-d587-4ed9-9ff5-6a3d17f55936,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=102568
102569,UCSB,IZC,,PreservedSpecimen,d571c1ad-89af-4034-af07-b396d06751e2,UCSB-IZC00007553,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Enicospilus sp. RBoph002",4612,,Enicospilus,"sp. RBoph002",,,"Rachel Behm",2018,,,,,,"P. &. S. Russell",,,,2017-09-26,2017,9,26,269,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Rd",,0,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,rbehm,"2018-04-24 11:12:49",,1,urn:uuid:d571c1ad-89af-4034-af07-b396d06751e2,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=102569
102570,UCSB,IZC,,PreservedSpecimen,285b270d-47aa-4d66-8e0f-956244873a61,UCSB-IZC00007569,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Enicospilus sp. RBoph002",4612,,Enicospilus,"sp. RBoph002",,,"Rachel Behm",2018,,,,,,"P. &. S. Russell",,,,2017-09-15,2017,9,15,258,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Rd",,0,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,rbehm,"2018-04-24 10:59:17",,1,urn:uuid:285b270d-47aa-4d66-8e0f-956244873a61,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=102570
102571,UCSB,IZC,,PreservedSpecimen,d125952e-eabb-4c11-8df1-701cfb6391bd,UCSB-IZC00007575,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Enicospilus sp. RBoph002",4612,,Enicospilus,"sp. RBoph002",,,"Rachel Behm",2018,,,,,,"P. &. S. Russell",,,,2017-09-15,2017,9,15,258,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Rd",,0,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,rbehm,"2018-04-24 11:00:34",,1,urn:uuid:d125952e-eabb-4c11-8df1-701cfb6391bd,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=102571
102572,UCSB,IZC,,PreservedSpecimen,817c8955-df8e-4113-aa47-950a0323fe34,UCSB-IZC00007646,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Enicospilus sp. RBoph002",4612,,Enicospilus,"sp. RBoph002",,,"Rachel Behm",2018,,,,,,"P. &. S. Russell",,,,2017-09-15,2017,9,15,258,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Rd",,0,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,rbehm,"2018-04-24 11:09:45",,1,urn:uuid:817c8955-df8e-4113-aa47-950a0323fe34,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=102572
102573,UCSB,IZC,,PreservedSpecimen,cbbf11c0-a49e-4cdb-a12c-66d9d278339e,UCSB-IZC00007518,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Enicospilus sp. RBoph002",4612,,Enicospilus,"sp. RBoph002",,,"Rachel Behm",2018,,,,,,"P. &. S. Russell",,,,2017-09-15,2017,9,15,258,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Rd",,0,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,rbehm,"2018-04-24 11:12:05",,1,urn:uuid:cbbf11c0-a49e-4cdb-a12c-66d9d278339e,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=102573
102574,UCSB,IZC,,PreservedSpecimen,1ee52fab-77b2-4026-a683-0db750fae212,UCSB-IZC00007623,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Enicospilus sp. RBoph002",4612,,Enicospilus,"sp. RBoph002",,,"Rachel Behm",2018,,,,,,"P. &. S. Russell",,,,2017-09-15,2017,9,15,258,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Rd",,0,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,rbehm,"2018-04-24 11:10:45",,1,urn:uuid:1ee52fab-77b2-4026-a683-0db750fae212,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=102574
102575,UCSB,IZC,,PreservedSpecimen,c1b43b9f-7693-487c-b432-d93495b018a6,UCSB-IZC00007812,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Enicospilus sp. RBoph002",4612,,Enicospilus,"sp. RBoph002",,,"Rachel Behm",2018,,,,,,"P. &. S. Russell",,,,2017-11-18,2017,11,18,322,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Rd",,0,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,rbehm,"2018-04-24 11:03:43",,1,urn:uuid:c1b43b9f-7693-487c-b432-d93495b018a6,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=102575
102576,UCSB,IZC,,PreservedSpecimen,66f218c6-d652-42e0-82cb-9b5a608ce7c6,UCSB-IZC00007526,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Enicospilus sp. RBoph002",4612,,Enicospilus,"sp. RBoph002",,,"Rachel Behm",2018,,,,,,"P. &. S. Russell",,,,2017-11-18,2017,11,18,322,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Rd",,0,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,rbehm,"2018-04-24 11:04:22",,1,urn:uuid:66f218c6-d652-42e0-82cb-9b5a608ce7c6,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=102576
102577,UCSB,IZC,,PreservedSpecimen,ba025d46-653b-4845-9f5d-d164e2a9128a,UCSB-IZC00007549,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Enicospilus sp. RBoph002",4612,,Enicospilus,"sp. RBoph002",,,"Rachel Behm",2018,,,,,,"P. &. S. Russell",,,,2017-11-18,2017,11,18,322,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Rd",,0,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,rbehm,"2018-04-24 11:15:22",,1,urn:uuid:ba025d46-653b-4845-9f5d-d164e2a9128a,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=102577
102578,UCSB,IZC,,PreservedSpecimen,cf720a5f-c750-4f0e-a93a-2443033a72c2,UCSB-IZC00007532,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. &. S. Russell",,,,2017-11-18,2017,11,18,322,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Rd",,0,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,rbehm,"2018-04-24 11:56:19",,1,urn:uuid:cf720a5f-c750-4f0e-a93a-2443033a72c2,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=102578
102579,UCSB,IZC,,PreservedSpecimen,5bd866e8-d167-4de1-92c1-e20d01a974d6,UCSB-IZC00008612,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Enicospilus sp. RBoph002",4612,,Enicospilus,"sp. RBoph002",,,"Rachel Behm",2018,,,,,,"P. &. S. Russell",,,,2017-11-18,2017,11,18,322,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Rd",,0,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,rbehm,"2018-04-24 11:14:44",,1,urn:uuid:5bd866e8-d167-4de1-92c1-e20d01a974d6,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=102579
102580,UCSB,IZC,,PreservedSpecimen,efec8fff-82dd-4760-91c9-91fc18f8fc74,UCSB-IZC00007793,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Ophioninae,4568,,,,,,"Rachel Behm",2018,,,,,,"P. &. S. Russell",,,,2017-11-18,2017,11,18,322,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Rd",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,rbehm,"2018-04-13 20:56:06",,1,urn:uuid:efec8fff-82dd-4760-91c9-91fc18f8fc74,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=102580
102581,UCSB,IZC,,PreservedSpecimen,a76f4a8d-3d7d-481f-b597-a957758a3c3b,UCSB-IZC00008378,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Enicospilus sp. RBoph002",4612,,Enicospilus,"sp. RBoph002",,,"Rachel Behm",2018,,,,,,"P. &. S. Russell",,,,2017-09-24,2017,11,18,267,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Rd",,0,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,rbehm,"2018-04-24 11:11:23",,1,urn:uuid:a76f4a8d-3d7d-481f-b597-a957758a3c3b,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=102581
102582,UCSB,IZC,,PreservedSpecimen,08474ec9-0317-4561-a7d9-de1db4671c00,UCSB-IZC00007643,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Enicospilus sp. RBoph002",4612,,Enicospilus,"sp. RBoph002",,,"Rachel Behm",2018,,,,,,"P. &. S. Russell",,,,2017-09-24,2017,9,24,267,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Rd",,0,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,rbehm,"2018-04-24 11:01:50",,1,urn:uuid:08474ec9-0317-4561-a7d9-de1db4671c00,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=102582
102583,UCSB,IZC,,PreservedSpecimen,cacf9a82-08e5-43da-a187-bc09df0743a9,UCSB-IZC00008222,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. &. S. Russell",,,,2017-11-18,2017,11,18,322,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Rd",,0,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,rbehm,"2018-04-24 11:55:23",,1,urn:uuid:cacf9a82-08e5-43da-a187-bc09df0743a9,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=102583
102586,UCSB,IZC,,PreservedSpecimen,0e40bae6-6563-4833-a7e4-ed5f80d45dcf,UCSB-IZC00007972,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Enicospilus sp. RBoph002",4612,,Enicospilus,"sp. RBoph002",,,"Rachel Behm",2018,,,,,,"P. &. S. Russell",,,,2017-11-26,2017,11,26,330,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Rd",,0,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,rbehm,"2018-04-24 11:36:24",,1,urn:uuid:0e40bae6-6563-4833-a7e4-ed5f80d45dcf,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=102586
102587,UCSB,IZC,,PreservedSpecimen,1afb63bf-a2f7-41e7-be4f-72eb4172a6c0,UCSB-IZC00007714,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Enicospilus sp. RBoph002",4612,,Enicospilus,"sp. RBoph002",,,"Rachel Behm",2018,,,,,,"P. &. S. Russell",,,,2017-11-26,2017,11,26,330,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Rd",,0,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,rbehm,"2018-04-24 11:33:37",,1,urn:uuid:1afb63bf-a2f7-41e7-be4f-72eb4172a6c0,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=102587
102588,UCSB,IZC,,PreservedSpecimen,6b326847-ee07-48c3-b563-890b3f763802,UCSB-IZC00007613,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Enicospilus sp. RBoph002",4612,,Enicospilus,"sp. RBoph002",,,"Rachel Behm",2018,,,,,,"P. &. S. Russell",,,,2017-11-26,2017,11,26,330,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Rd",,0,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,rbehm,"2018-04-24 11:35:07",,1,urn:uuid:6b326847-ee07-48c3-b563-890b3f763802,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=102588
102589,UCSB,IZC,,PreservedSpecimen,2ff4cddf-b7d2-49b9-83f4-a310ba31d583,UCSB-IZC00008581,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Ophioninae,4568,,,,,,"Rachel Behm",2018,,,,,,"P. &. S. Russell",,,,2017-11-26,2017,11,26,330,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Rd",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,rbehm,"2018-04-13 20:56:06",,1,urn:uuid:2ff4cddf-b7d2-49b9-83f4-a310ba31d583,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=102589
103759,UCSB,IZC,,PreservedSpecimen,4af6b068-a639-41fc-b08f-f32d2a28b651,UCSB-IZC00009180,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph005",4615,,Ophion,"sp. RBoph005",,,"Rachel Behm",2018,,,,,,"P. & S Russell",,,,2018-01-31,2018,1,31,31,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara",Goleta,"3770 Foothill Rd",,0,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-05-07 15:56:28",,1,urn:uuid:4af6b068-a639-41fc-b08f-f32d2a28b651,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=103759
103760,UCSB,IZC,,PreservedSpecimen,3840396a-2dcb-4847-98e2-0de99aea17f1,UCSB-IZC00009157,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph005",4615,,Ophion,"sp. RBoph005",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-01-31,2018,1,31,31,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Rd",,0,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-30 12:27:07",,1,urn:uuid:3840396a-2dcb-4847-98e2-0de99aea17f1,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=103760
103761,UCSB,IZC,,PreservedSpecimen,604bbd0c-fa1e-4ecd-b3d2-ee52bc340b6b,UCSB-IZC00009130,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph005",4615,,Ophion,"sp. RBoph005",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-01-31,2018,1,31,31,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Rd",,0,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-30 12:27:17",,1,urn:uuid:604bbd0c-fa1e-4ecd-b3d2-ee52bc340b6b,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=103761
103762,UCSB,IZC,,PreservedSpecimen,a9542355-a2b0-41fa-963f-2d5f965432f9,UCSB-IZC00009695,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph005",4615,,Ophion,"sp. RBoph005",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-01-31,2018,1,31,31,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Rd",,0,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-30 12:27:26",,1,urn:uuid:a9542355-a2b0-41fa-963f-2d5f965432f9,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=103762
103763,UCSB,IZC,,PreservedSpecimen,8126f72d-fb6d-4ab3-a748-64fb050559ac,UCSB-IZC00009143,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph005",4615,,Ophion,"sp. RBoph005",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-01-31,2018,1,31,31,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Rd",,0,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-30 12:27:32",,1,urn:uuid:8126f72d-fb6d-4ab3-a748-64fb050559ac,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=103763
103764,UCSB,IZC,,PreservedSpecimen,661278e0-6e99-4995-a9d6-3fbfc7cba494,UCSB-IZC00009676,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph005",4615,,Ophion,"sp. RBoph005",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-01-31,2018,1,31,31,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Rd",,0,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-30 12:27:47",,1,urn:uuid:661278e0-6e99-4995-a9d6-3fbfc7cba494,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=103764
103765,UCSB,IZC,,PreservedSpecimen,230e49cb-5a5e-4ca0-84c1-69710a385522,UCSB-IZC00009710,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph005",4615,,Ophion,"sp. RBoph005",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-01-31,2018,1,31,31,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Rd",,0,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-30 12:27:55",,1,urn:uuid:230e49cb-5a5e-4ca0-84c1-69710a385522,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=103765
103766,UCSB,IZC,,PreservedSpecimen,323ed7dd-7805-4a10-af04-41f1475f88e2,UCSB-IZC00009661,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph005",4615,,Ophion,"sp. RBoph005",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-01-31,2018,1,31,31,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Rd",,0,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-30 12:28:05",,1,urn:uuid:323ed7dd-7805-4a10-af04-41f1475f88e2,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=103766
103767,UCSB,IZC,,PreservedSpecimen,a2ca4049-16ab-468c-9c8d-f55a8aa66b53,UCSB-IZC00009162,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph005",4615,,Ophion,"sp. RBoph005",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-02-06,2018,1,6,37,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Rd",,0,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-30 12:28:16",,1,urn:uuid:a2ca4049-16ab-468c-9c8d-f55a8aa66b53,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=103767
103768,UCSB,IZC,,PreservedSpecimen,b51eb774-2167-4f37-8e4d-fa5ab437093d,UCSB-IZC00009707,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph005",4615,,Ophion,"sp. RBoph005",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-03-06,2018,3,6,65,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara",Goleta,"3770 Foothill Rd",,0,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-05-07 15:48:24",,1,urn:uuid:b51eb774-2167-4f37-8e4d-fa5ab437093d,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=103768
103769,UCSB,IZC,,PreservedSpecimen,7ba625af-6235-4ddb-8322-5f8c2915f050,UCSB-IZC00009122,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph005",4615,,Ophion,"sp. RBoph005",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-03-15,2018,3,15,74,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara",Goleta,"3770 Foothill Rd",,0,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-05-07 15:49:19",,1,urn:uuid:7ba625af-6235-4ddb-8322-5f8c2915f050,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=103769
